Borough,Cross Street Name,Date,Location,Off Street Name,On Cross Off,On Street Name,Time,Unique Key,Vehicle 1 Factor,Vehicle 1 Type,Vehicle 2 Factor,Vehicle 2 Type,Vehicle 3 Factor,Vehicle 3 Type,Vehicle 4 Factor,Vehicle 4 Type,Vehicle 5 Factor,Vehicle 5 Type,Zip Code,Cyclists Injured,Cyclists Killed,Latitude,Longitude,Motorists Injured,Motorists Killed,Number of Records,Pedestrians Injured,Pedestrians Killed,Persons Injured,Persons Killed
BROOKLYN,4 AVENUE,13/06/2016 00:00:00,"(40.6848568, -73.9780417)",,FLATBUSH AVENUE4 AVENUE,FLATBUSH AVENUE,30/12/1899 18:30:00,3461472,UNSPECIFIED,SMALL COM VEH(4 TIRES),UNSPECIFIED,,,,,,,,11217,0,0,40.6848568,-73.9780417,0,0,1,0,0,0,0
BROOKLYN,EASTERN PARKWAY,15/03/2016 00:00:00,"(40.6761899, -73.9080899)",,ATLANTIC AVENUEEASTERN PARKWAY,ATLANTIC AVENUE,30/12/1899 17:05:00,3418256,,SMALL COM VEH(4 TIRES),,PASSENGER VEHICLE,,,,,,,11233,0,0,40.6761899,-73.9080899,0,0,1,0,0,0,0
BROOKLYN,TILLARY STREET,05/04/2016 00:00:00,"(40.6960346, -73.9845292)",,FLATBUSH AVENUE EXTENSIONTILLARY STREET,FLATBUSH AVENUE EXTENSION,30/12/1899 10:50:00,3420818,OVERSIZED VEHICLE,SMALL COM VEH(4 TIRES),OVERSIZED VEHICLE,PASSENGER VEHICLE,,,,,,,11201,0,0,40.6960346,-73.9845292,0,0,1,0,0,0,0
BROOKLYN,65 STREET,13/03/2016 00:00:00,"(40.6339615, -74.0147538)",,7 AVENUE65 STREET,7 AVENUE,30/12/1899 13:43:00,3405090,BACKING UNSAFELY,SMALL COM VEH(4 TIRES),TRAFFIC CONTROL DISREGARDED,PASSENGER VEHICLE,,,,,,,11220,0,0,40.6339615,-74.0147538,0,0,1,0,0,0,0
BROOKLYN,MYRTLE AVENUE,04/02/2016 00:00:00,"(40.6936492, -73.9833217)",,FLATBUSH AVENUE EXTENSIONMYRTLE AVENUE,FLATBUSH AVENUE EXTENSION,30/12/1899 07:26:00,3383633,TURNING IMPROPERLY,SMALL COM VEH(4 TIRES),UNSPECIFIED,PASSENGER VEHICLE,,,,,,,11201,0,0,40.6936492,-73.9833217,0,0,1,0,0,0,0
BROOKLYN,SMITH STREET,06/05/2016 00:00:00,"(40.688616, -73.9891681)",,ATLANTIC AVENUESMITH STREET,ATLANTIC AVENUE,30/12/1899 11:30:00,3438738,UNSPECIFIED,SMALL COM VEH(4 TIRES),UNSPECIFIED,PASSENGER VEHICLE,,,,,,,11201,0,0,40.688616,-73.9891681,0,0,1,0,0,0,0
BROOKLYN,FULTON STREET,30/05/2016 00:00:00,"(40.6889031, -73.9809286)",,FLATBUSH AVENUE EXTENSIONFULTON STREET,FLATBUSH AVENUE EXTENSION,30/12/1899 13:29:00,3454616,UNSPECIFIED,SMALL COM VEH(4 TIRES),UNSPECIFIED,PASSENGER VEHICLE,,,,,,,11201,0,0,40.6889031,-73.9809286,0,0,1,0,0,0,0
BROOKLYN,FLATBUSH AVENUE EXTENSION,05/07/2016 00:00:00,"(40.6960346, -73.9845292)",,TILLARY STREETFLATBUSH AVENUE EXTENSION,TILLARY STREET,30/12/1899 01:00:00,3475116,UNSPECIFIED,SMALL COM VEH(4 TIRES),UNSPECIFIED,PASSENGER VEHICLE,,,,,,,11201,0,0,40.6960346,-73.9845292,0,0,1,0,0,0,0
BROOKLYN,FLATBUSH AVENUE EXTENSION,06/07/2016 00:00:00,"(40.6960346, -73.9845292)",,TILLARY STREETFLATBUSH AVENUE EXTENSION,TILLARY STREET,30/12/1899 07:00:00,3475120,UNSPECIFIED,SMALL COM VEH(4 TIRES),UNSPECIFIED,PASSENGER VEHICLE,,,,,,,11201,0,0,40.6960346,-73.9845292,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,01/01/2016 00:00:00,"(40.7602226, -73.967462)",,EAST 57 STREET3 AVENUE,EAST 57 STREET,30/12/1899 00:01:00,3374565,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,,,,,,,10022,0,0,40.7602226,-73.967462,0,0,1,0,0,0,0
MANHATTAN,PARK AVENUE,01/01/2016 00:00:00,"(40.8050573, -73.9390342)",,EAST 125 STREETPARK AVENUE,EAST 125 STREET,30/12/1899 00:01:00,3363408,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,,,10035,0,0,40.8050573,-73.9390342,0,0,1,1,0,1,0
BROOKLYN,ATLANTIC AVENUE,01/01/2016 00:00:00,"(40.6757357, -73.8968533)",,PENNSYLVANIA AVENUEATLANTIC AVENUE,PENNSYLVANIA AVENUE,30/12/1899 10:00:00,3364217,ALCOHOL INVOLVEMENT,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,11207,0,0,40.6757357,-73.8968533,0,0,1,0,0,0,0
BROOKLYN,SCHENECTADY AVENUE,01/01/2016 00:00:00,"(40.6689504, -73.9338885)",,EASTERN PARKWAYSCHENECTADY AVENUE,EASTERN PARKWAY,30/12/1899 10:55:00,3363819,UNSPECIFIED,UNKNOWN,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,11213,0,0,40.6689504,-73.9338885,0,0,1,0,0,0,0
BROOKLYN,HOWARD AVENUE,01/01/2016 00:00:00,"(40.6694768, -73.9199662)",,EASTERN PARKWAYHOWARD AVENUE,EASTERN PARKWAY,30/12/1899 12:30:00,3364810,LOST CONSCIOUSNESS,SPORT UTILITY/STATION WAGON,TURNING IMPROPERLY,SPORT UTILITY/STATION WAGON,,,,,,,11233,0,0,40.6694768,-73.9199662,2,0,1,0,0,2,0
QUEENS,COHANCY STREET,16/02/2016 00:00:00,"(40.6671159, -73.8346499)",,NORTH CONDUIT AVENUECOHANCY STREET,NORTH CONDUIT AVENUE,30/12/1899 13:36:00,3389716,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,SMALL COM VEH(4 TIRES),,,,,,,11417,0,0,40.6671159,-73.8346499,0,0,1,0,0,0,0
BROOKLYN,FLATBUSH AVENUE EXTENSION,16/02/2016 00:00:00,"(40.6960346, -73.9845292)",,TILLARY STREETFLATBUSH AVENUE EXTENSION,TILLARY STREET,30/12/1899 13:50:00,3389614,TURNING IMPROPERLY,PASSENGER VEHICLE,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,11201,0,0,40.6960346,-73.9845292,0,0,1,0,0,0,0
BROOKLYN,FLATBUSH AVENUE EXTENSION,16/02/2016 00:00:00,"(40.6960346, -73.9845292)",,TILLARY STREETFLATBUSH AVENUE EXTENSION,TILLARY STREET,30/12/1899 13:50:00,3389611,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,11201,0,0,40.6960346,-73.9845292,0,0,1,0,0,0,0
BROOKLYN,UTICA AVENUE,16/02/2016 00:00:00,"(40.6774132, -73.9303181)",,ATLANTIC AVENUEUTICA AVENUE,ATLANTIC AVENUE,30/12/1899 14:55:00,3389585,BACKING UNSAFELY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,11213,0,0,40.6774132,-73.9303181,2,0,1,0,0,2,0
MANHATTAN,EAST 1 STREET,16/02/2016 00:00:00,"(40.7242734, -73.9908182)",,2 AVENUEEAST 1 STREET,2 AVENUE,30/12/1899 15:00:00,3389279,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,TAXI,,,,,,,10003,0,0,40.7242734,-73.9908182,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,01/04/2016 00:00:00,"(40.7560353, -73.9869481)",,WEST 42 STREET7 AVENUE,WEST 42 STREET,30/12/1899 20:00:00,3407325,LOST CONSCIOUSNESS,PASSENGER VEHICLE,LOST CONSCIOUSNESS,,,,,,,,10036,0,0,40.7560353,-73.9869481,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,01/04/2016 00:00:00,"(40.8089731, -73.9483252)",,WEST 125 STREET7 AVENUE,WEST 125 STREET,30/12/1899 20:16:00,3410176,LOST CONSCIOUSNESS,PASSENGER VEHICLE,LOST CONSCIOUSNESS,PASSENGER VEHICLE,,,,,,,10027,0,0,40.8089731,-73.9483252,0,0,1,0,0,0,0
BROOKLYN,CORTELYOU ROAD,01/04/2016 00:00:00,"(40.6385239, -73.9731855)",,OCEAN PARKWAYCORTELYOU ROAD,OCEAN PARKWAY,30/12/1899 21:10:00,3415992,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,11218,0,0,40.6385239,-73.9731855,0,0,1,0,0,0,0
MANHATTAN,CHAMBERS STREET,01/04/2016 00:00:00,"(40.7171751, -74.0128675)",,WEST STREETCHAMBERS STREET,WEST STREET,30/12/1899 21:48:00,3405350,FATIGUED/DROWSY,PASSENGER VEHICLE,FATIGUED/DROWSY,PASSENGER VEHICLE,,,,,,,10007,0,0,40.7171751,-74.0128675,0,0,1,0,0,0,0
MANHATTAN,WEST 125 STREET,01/01/2016 00:00:00,"(40.8133899, -73.9562587)",,AMSTERDAM AVENUEWEST 125 STREET,AMSTERDAM AVENUE,30/12/1899 18:35:00,3364092,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,,,10027,0,0,40.8133899,-73.9562587,0,0,1,1,0,1,0
QUEENS,WOODHAVEN BOULEVARD,01/01/2016 00:00:00,"(40.7334973, -73.8703694)",,QUEENS BOULEVARDWOODHAVEN BOULEVARD,QUEENS BOULEVARD,30/12/1899 19:09:00,3364378,FAILURE TO YIELD RIGHT-OF-WAY,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,11373,0,0,40.7334973,-73.8703694,0,0,1,0,0,0,0
BROOKLYN,GOLD STREET,01/01/2016 00:00:00,"(40.6959932, -73.983213)",,TILLARY STREETGOLD STREET,TILLARY STREET,30/12/1899 19:10:00,3363850,PRESCRIPTION MEDICATION,PICK-UP TRUCK,TRAFFIC CONTROL DISREGARDED,,,,,,,,11201,0,0,40.6959932,-73.983213,1,0,1,0,0,1,0
BROOKLYN,TILLARY STREET,01/01/2016 00:00:00,"(40.6960346, -73.9845292)",,FLATBUSH AVENUE EXTENSIONTILLARY STREET,FLATBUSH AVENUE EXTENSION,30/12/1899 20:45:00,3363851,FATIGUED/DROWSY,SPORT UTILITY/STATION WAGON,UNSPECIFIED,UNKNOWN,,,,,,,11201,0,0,40.6960346,-73.9845292,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,01/01/2016 00:00:00,"(40.7509908, -73.9906233)",,WEST 34 STREET7 AVENUE,WEST 34 STREET,30/12/1899 22:40:00,3363629,DRIVER INATTENTION/DISTRACTION,SPORT UTILITY/STATION WAGON,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10001,0,0,40.7509908,-73.9906233,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,01/01/2016 00:00:00,"(40.8089731, -73.9483252)",,WEST 125 STREET7 AVENUE,WEST 125 STREET,30/12/1899 02:00:00,3365156,DRIVER INATTENTION/DISTRACTION,SPORT UTILITY/STATION WAGON,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10027,0,0,40.8089731,-73.9483252,0,0,1,0,0,0,0
BROOKLYN,UTICA AVENUE,01/01/2016 00:00:00,"(40.6774132, -73.9303181)",,ATLANTIC AVENUEUTICA AVENUE,ATLANTIC AVENUE,30/12/1899 03:41:00,3363822,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,TAXI,,,,,,,11213,0,0,40.6774132,-73.9303181,2,0,1,0,0,2,0
BRONX,EAST FORDHAM ROAD,01/01/2016 00:00:00,"(40.8571285, -73.8807926)",,SOUTHERN BOULEVARDEAST FORDHAM ROAD,SOUTHERN BOULEVARD,30/12/1899 03:45:00,3363734,UNSPECIFIED,LIVERY VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10458,0,0,40.8571285,-73.8807926,1,0,1,0,0,1,0
BROOKLYN,BUFFALO AVENUE,01/01/2016 00:00:00,"(40.6685062, -73.9256052)",,EASTERN PARKWAYBUFFALO AVENUE,EASTERN PARKWAY,30/12/1899 04:10:00,3363820,TRAFFIC CONTROL DISREGARDED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,11213,0,0,40.6685062,-73.9256052,0,0,1,0,0,0,0
BRONX,BRONX RIVER PARKWAY,01/04/2016 00:00:00,"(40.8782895, -73.8700582)",,EAST GUN HILL ROADBRONX RIVER PARKWAY,EAST GUN HILL ROAD,30/12/1899 22:00:00,3413291,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,10465,0,0,40.8782895,-73.8700582,5,0,1,0,0,5,0
MANHATTAN,BOWERY,01/04/2016 00:00:00,"(40.7241363, -73.9926041)",,EAST HOUSTON STREETBOWERY,EAST HOUSTON STREET,30/12/1899 22:30:00,3406354,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,OTHER VEHICULAR,PASSENGER VEHICLE,10012,0,0,40.7241363,-73.9926041,0,0,1,0,0,0,0
MANHATTAN,CHURCH STREET,01/04/2016 00:00:00,"(40.7205573, -74.0035102)",,CANAL STREETCHURCH STREET,CANAL STREET,30/12/1899 22:38:00,3405343,TURNING IMPROPERLY,PASSENGER VEHICLE,TURNING IMPROPERLY,PASSENGER VEHICLE,,,,,,,10013,0,0,40.7205573,-74.0035102,0,0,1,0,0,0,0
MANHATTAN,EAST 125 STREET,01/04/2016 00:00:00,"(40.8027515, -73.933575)",,2 AVENUEEAST 125 STREET,2 AVENUE,30/12/1899 23:52:00,3436088,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10035,0,0,40.8027515,-73.933575,1,0,1,0,0,1,0
BROOKLYN,DE KALB AVENUE,01/04/2016 00:00:00,"(40.6899325, -73.9814728)",,FLATBUSH AVENUE EXTENSIONDE KALB AVENUE,FLATBUSH AVENUE EXTENSION,30/12/1899 02:04:00,3421126,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,11201,0,0,40.6899325,-73.9814728,0,0,1,0,0,0,0
MANHATTAN,MOTT STREET,01/04/2016 00:00:00,"(40.7168135, -73.9977634)",,CANAL STREETMOTT STREET,CANAL STREET,30/12/1899 04:00:00,3405716,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,10013,0,0,40.7168135,-73.9977634,0,0,1,0,0,0,0
MANHATTAN,BROOME STREET,01/04/2016 00:00:00,"(40.7210624, -73.9981962)",,LAFAYETTE STREETBROOME STREET,LAFAYETTE STREET,30/12/1899 05:45:00,3405717,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,SMALL COM VEH(4 TIRES),,,,,,,10013,0,0,40.7210624,-73.9981962,0,0,1,0,0,0,0
BRONX,WILLIS AVENUE,01/04/2016 00:00:00,"(40.8071867, -73.9242798)",,EAST 135 STREETWILLIS AVENUE,EAST 135 STREET,30/12/1899 09:42:00,3411025,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10454,0,0,40.8071867,-73.9242798,0,0,1,0,0,0,0
MANHATTAN,2 AVENUE,02/04/2016 00:00:00,"(40.7624884, -73.9629739)",,EAST 62 STREET2 AVENUE,EAST 62 STREET,30/12/1899 00:00:00,3408719,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7624884,-73.9629739,0,0,1,0,0,0,0
QUEENS,69 STREET,02/04/2016 00:00:00,"(40.7402725, -73.8958512)",,QUEENS BOULEVARD69 STREET,QUEENS BOULEVARD,30/12/1899 00:03:00,3425681,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,,,,,,,11377,0,0,40.7402725,-73.8958512,0,0,1,0,0,0,0
BROOKLYN,EASTERN PARKWAY,16/02/2016 00:00:00,"(40.6761899, -73.9080899)",,ATLANTIC AVENUEEASTERN PARKWAY,ATLANTIC AVENUE,30/12/1899 17:10:00,3390187,UNSPECIFIED,UNKNOWN,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,11233,0,0,40.6761899,-73.9080899,0,0,1,0,0,0,0
MANHATTAN,7 AVENUE,16/02/2016 00:00:00,"(40.7560353, -73.9869481)",,WEST 42 STREET7 AVENUE,WEST 42 STREET,30/12/1899 18:00:00,3390541,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7560353,-73.9869481,0,0,1,0,0,0,0
MANHATTAN,AVENUE OF THE AMERICAS,16/02/2016 00:00:00,"(40.7580218, -73.9817932)",,WEST 47 STREETAVENUE OF THE AMERICAS,WEST 47 STREET,30/12/1899 18:17:00,3389955,,PASSENGER VEHICLE,,PASSENGER VEHICLE,,,,,,,10036,0,0,40.7580218,-73.9817932,0,0,1,0,0,0,0
STATEN ISLAND,NEW DORP LANE,16/02/2016 00:00:00,"(40.5704668, -74.1097619)",,HYLAN BOULEVARDNEW DORP LANE,HYLAN BOULEVARD,30/12/1899 18:30:00,3389877,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,,,10306,0,0,40.5704668,-74.1097619,0,0,1,1,0,1,0
MANHATTAN,3 AVENUE,16/02/2016 00:00:00,"(40.7615508, -73.9665842)",,EAST 59 STREET3 AVENUE,EAST 59 STREET,30/12/1899 18:30:00,3389328,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,DRIVER INATTENTION/DISTRACTION,SPORT UTILITY/STATION WAGON,,,,,,,10022,0,0,40.7615508,-73.9665842,0,0,1,0,0,0,0
BRONX,MAJOR DEEGAN EXPRESSWAY,16/02/2016 00:00:00,"(40.8618642, -73.9127392)",,WEST FORDHAM ROADMAJOR DEEGAN EXPRESSWAY,WEST FORDHAM ROAD,30/12/1899 19:15:00,3390111,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,10453,0,0,40.8618642,-73.9127392,1,0,1,0,0,1,0
BROOKLYN,DITMAS AVENUE,16/02/2016 00:00:00,"(40.6361331, -73.9727361)",,OCEAN PARKWAYDITMAS AVENUE,OCEAN PARKWAY,30/12/1899 19:45:00,3389505,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,,,,,,,,11218,0,0,40.6361331,-73.9727361,1,0,1,0,0,1,0
BRONX,BAINBRIDGE AVENUE,16/02/2016 00:00:00,"(40.8874462, -73.8780005)",,JEROME AVENUEBAINBRIDGE AVENUE,JEROME AVENUE,30/12/1899 01:00:00,3389451,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10467,0,0,40.8874462,-73.8780005,0,0,1,0,0,0,0
QUEENS,WOODHAVEN BOULEVARD,16/02/2016 00:00:00,"(40.7334973, -73.8703694)",,QUEENS BOULEVARDWOODHAVEN BOULEVARD,QUEENS BOULEVARD,30/12/1899 01:15:00,3390985,OVERSIZED VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,,,,,,,11373,0,0,40.7334973,-73.8703694,0,0,1,0,0,0,0
BROOKLYN,FORT GREENE PLACE,16/02/2016 00:00:00,"(40.6835142, -73.9759509)",,ATLANTIC AVENUEFORT GREENE PLACE,ATLANTIC AVENUE,30/12/1899 20:07:00,3390213,UNSPECIFIED,PASSENGER VEHICLE,,UNKNOWN,,,,,,,11217,0,0,40.6835142,-73.9759509,0,0,1,0,0,0,0
BROOKLYN,AVENUE U,16/02/2016 00:00:00,"(40.6098096, -73.9224976)",,FLATBUSH AVENUEAVENUE U,FLATBUSH AVENUE,30/12/1899 20:20:00,3390130,PASSENGER DISTRACTION,PASSENGER VEHICLE,,,,,,,,,11234,0,0,40.6098096,-73.9224976,0,0,1,1,0,1,0
MANHATTAN,YORK AVENUE,16/02/2016 00:00:00,"(40.7599125, -73.9588098)",,EAST 61 STREETYORK AVENUE,EAST 61 STREET,30/12/1899 20:22:00,3390587,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,10065,0,0,40.7599125,-73.9588098,0,0,1,0,0,0,0
BRONX,SAINT ANNS AVENUE,16/02/2016 00:00:00,"(40.8035936, -73.9197796)",,BRUCKNER BOULEVARDSAINT ANNS AVENUE,BRUCKNER BOULEVARD,30/12/1899 21:01:00,3390028,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,UNKNOWN,,,,,,,10454,0,0,40.8035936,-73.9197796,0,0,1,0,0,0,0
BROOKLYN,ROCKAWAY AVENUE,01/01/2016 00:00:00,"(40.6547385, -73.9069229)",,LINDEN BOULEVARDROCKAWAY AVENUE,LINDEN BOULEVARD,30/12/1899 04:32:00,3363797,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,11212,0,0,40.6547385,-73.9069229,0,0,1,0,0,0,0
BROOKLYN,ATLANTIC AVENUE,02/01/2016 00:00:00,"(40.6757357, -73.8968533)",,PENNSYLVANIA AVENUEATLANTIC AVENUE,PENNSYLVANIA AVENUE,30/12/1899 00:45:00,3364220,DRIVER INATTENTION/DISTRACTION,PASSENGER VEHICLE,UNSPECIFIED,UNKNOWN,,,,,,,11207,0,0,40.6757357,-73.8968533,0,0,1,0,0,0,0
MANHATTAN,3 AVENUE,02/01/2016 00:00:00,"(40.7457274, -73.9781227)",,EAST 34 STREET3 AVENUE,EAST 34 STREET,30/12/1899 13:20:00,3363634,OTHER VEHICULAR,TAXI,OTHER VEHICULAR,TAXI,,,,,,,10016,0,0,40.7457274,-73.9781227,0,0,1,0,0,0,0
BROOKLYN,FLATBUSH AVENUE,02/01/2016 00:00:00,"(40.6840525, -73.9774579)",,ATLANTIC AVENUEFLATBUSH AVENUE,ATLANTIC AVENUE,30/12/1899 16:20:00,3364235,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,,,,,,,11217,0,0,40.6840525,-73.9774579,0,0,1,0,0,0,0
MANHATTAN,WEST 125 STREET,02/01/2016 00:00:00,"(40.8133899, -73.9562587)",,AMSTERDAM AVENUEWEST 125 STREET,AMSTERDAM AVENUE,30/12/1899 17:00:00,3364093,UNSPECIFIED,VAN,,PASSENGER VEHICLE,,,,,,,10027,0,0,40.8133899,-73.9562587,0,0,1,0,0,0,0
BROOKLYN,SCHENECTADY AVENUE,02/01/2016 00:00:00,"(40.6689504, -73.9338885)",,EASTERN PARKWAYSCHENECTADY AVENUE,EASTERN PARKWAY,30/12/1899 17:25:00,3364206,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,,,11213,0,0,40.6689504,-73.9338885,2,0,1,0,0,2,0
BROOKLYN,STONE AVENUE,02/01/2016 00:00:00,"(40.6553118, -73.9031775)",,LINDEN BOULEVARDSTONE AVENUE,LINDEN BOULEVARD,30/12/1899 18:00:00,3364812,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,SPORT UTILITY/STATION WAGON,,,,,11212,0,0,40.6553118,-73.9031775,0,0,1,0,0,0,0
QUEENS,23 AVENUE,02/01/2016 00:00:00,"(40.766359, -73.8875543)",,82 STREET23 AVENUE,82 STREET,30/12/1899 18:00:00,3368432,UNSPECIFIED,PASSENGER VEHICLE,UNSPECIFIED,,,,,,,,11370,0,0,40.766359,-73.8875543,0,0,1,0,0,0,0
BROOKLYN,FLATBUSH AVENUE EXTENSION,02/01/2016 00:00:00,"(40.6960346, -73.9845292)",,TILLARY STREETFLATBUSH AVENUE EXTENSION,TILLARY STREET,30/12/1899 18:10:00,3364259,FATIGUED/DROWSY,SPORT UTILITY/STATION WAGON,FATIGUED/DROWSY,SPORT UTILITY/STATION WAGON,,,,,,,11201,0,0,40.6960346,-73.9845292,0,0,1,0,0,0,0
BRONX,,08/04/2016 00:00:00,"(40.816864, -73.882744)",772       EDGEWATER ROAD,772       EDGEWATER ROAD,,30/12/1899 00:12:00,3620766,,,,,,,,,,,10474,0,0,40.816864,-73.882744,0,0,1,0,0,0,0
BRONX,,20/12/2016 00:00:00,"(40.8171184, -73.8830681)",772       EDGEWATER ROAD,772       EDGEWATER ROAD,,30/12/1899 02:00:00,3585020,DRIVER INATTENTION/DISTRACTION,,DRIVER INATTENTION/DISTRACTION,,,,,,,,10474,0,0,40.8171184,-73.8830681,0,0,1,0,0,0,0
BRONX,,11/10/2016 00:00:00,"(40.8171184, -73.8830681)",772       EDGEWATER ROAD,772       EDGEWATER ROAD,,30/12/1899 05:10:00,3538193,FAILURE TO YIELD RIGHT-OF-WAY,,DRIVER INATTENTION/DISTRACTION,,,,,,,,10474,0,0,40.8171184,-73.8830681,0,0,1,0,0,0,0
BRONX,,22/04/2016 00:00:00,"(40.8171184, -73.8830681)",772 EDGEWATER ROAD,772 EDGEWATER ROAD,,30/12/1899 17:00:00,3411494,OTHER VEHICULAR,,OTHER VEHICULAR,,,,,,,,10474,0,0,40.8171184,-73.8830681,0,0,1,0,0,0,0
BRONX,,03/08/2016 00:00:00,"(40.8171184, -73.8830681)",772       EDGEWATER ROAD,772       EDGEWATER ROAD,,30/12/1899 06:08:00,3532880,BACKING UNSAFELY,,UNSPECIFIED,,,,,,,,10474,0,0,40.8171184,-73.8830681,0,0,1,0,0,0,0
BRONX,,31/10/2016 00:00:00,"(40.8171184, -73.8830681)",772       EDGEWATER ROAD,772       EDGEWATER ROAD,,30/12/1899 08:10:00,3552591,BACKING UNSAFELY,,UNSPECIFIED,,,,,,,,10474,0,0,40.8171184,-73.8830681,0,0,1,0,0,0,0
BRONX,,28/11/2016 00:00:00,"(40.8171184, -73.8830681)",772       EDGEWATER ROAD,772       EDGEWATER ROAD,,30/12/1899 12:11:00,3569008,BACKING UNSAFELY,,UNSPECIFIED,,,,,,,,10474,0,0,40.8171184,-73.8830681,0,0,1,0,0,0,0
BRONX,,21/12/2016 00:00:00,"(40.8171184, -73.8830681)",772       EDGEWATER ROAD,772       EDGEWATER ROAD,,30/12/1899 08:36:00,3585041,BACKING UNSAFELY,,UNSPECIFIED,,,,,,,,10474,0,0,40.8171184,-73.8830681,0,0,1,0,0,0,0
BRONX,,30/12/2016 00:00:00,"(40.8171184, -73.8830681)",772       EDGEWATER ROAD,772       EDGEWATER ROAD,,30/12/1899 09:09:00,3589564,BACKING UNSAFELY,,UNSPECIFIED,,,,,,,,10474,0,0,40.8171184,-73.8830681,0,0,1,0,0,0,0
BRONX,EAST 138 STREET,28/12/2016 00:00:00,"(40.8137456, -73.9313928)",,EXTERIOR STREETEAST 138 STREET,EXTERIOR STREET,30/12/1899 15:43:00,3590819,DRIVER INATTENTION/DISTRACTION,,UNSPECIFIED,,,,,,,,10451,0,0,40.8137456,-73.9313928,0,0,1,0,0,0,0
